STATION,NAME,DATE,PRCP,SNOW,SNWD,TMAX,TMIN
USC00208972,"WHITMORE LAKE 1 NW, MI US",6/26/2015,0,,,22.8,14.4
USC00208972,"WHITMORE LAKE 1 NW, MI US",6/27/2015,9.9,,,22.8,12.8
USC00208972,"WHITMORE LAKE 1 NW, MI US",6/28/2015,5.6,,,15.6,12.8
USC00208972,"WHITMORE LAKE 1 NW, MI US",6/29/2015,0,,,23.3,13.3
USC00208972,"WHITMORE LAKE 1 NW, MI US",6/30/2015,0,,,22.2,13.9
USC00208972,"WHITMORE LAKE 1 NW, MI US",7/1/2015,0.5,,,22.8,15.6
USC00208972,"WHITMORE LAKE 1 NW, MI US",7/2/2015,1,,,19.4,11.7
USC00208972,"WHITMORE LAKE 1 NW, MI US",7/3/2015,0,,,22.2,9.4
USC00208972,"WHITMORE LAKE 1 NW, MI US",7/4/2015,0,,,22.8,10
USC00208972,"WHITMORE LAKE 1 NW, MI US",7/5/2015,0,,,25.6,12.8
USC00208972,"WHITMORE LAKE 1 NW, MI US",7/6/2015,0,,,27.2,13.3
USC00208972,"WHITMORE LAKE 1 NW, MI US",7/8/2015,6.1,,,22.8,11.7
USC00208972,"WHITMORE LAKE 1 NW, MI US",7/9/2015,10.9,,,17.8,12.2
USC00208972,"WHITMORE LAKE 1 NW, MI US",7/10/2015,2.8,,,21.7,11.7
USC00208972,"WHITMORE LAKE 1 NW, MI US",7/11/2015,0,,,26.1,12.2
USC00208972,"WHITMORE LAKE 1 NW, MI US",7/12/2015,0.5,,,26.7,19.4
USC00208972,"WHITMORE LAKE 1 NW, MI US",7/13/2015,0,,,26.1,13.9
USC00208972,"WHITMORE LAKE 1 NW, MI US",7/14/2015,5.1,,,26.7,16.1
USC00208972,"WHITMORE LAKE 1 NW, MI US",7/15/2015,3.8,,,23.9,12.2
USC00208972,"WHITMORE LAKE 1 NW, MI US",7/16/2015,0,,,23.3,9.4
USC00208972,"WHITMORE LAKE 1 NW, MI US",7/18/2015,8.9,,,30,18.3
USC00208972,"WHITMORE LAKE 1 NW, MI US",7/19/2015,1.8,,,29.4,19.4
USC00208972,"WHITMORE LAKE 1 NW, MI US",7/20/2015,0,,,29.4,13.9
USC00208972,"WHITMORE LAKE 1 NW, MI US",7/21/2015,0,,,27.8,14.4
USC00208972,"WHITMORE LAKE 1 NW, MI US",7/22/2015,0,,,26.1,12.2
USC00208972,"WHITMORE LAKE 1 NW, MI US",7/23/2015,0,,,24.4,12.2
USC00208972,"WHITMORE LAKE 1 NW, MI US",7/24/2015,0,,,27.8,12.8
USC00208972,"WHITMORE LAKE 1 NW, MI US",7/25/2015,0,,,29.4,15.6
USC00208972,"WHITMORE LAKE 1 NW, MI US",7/26/2015,0,,,29.4,16.7
USC00208972,"WHITMORE LAKE 1 NW, MI US",7/27/2015,0,,,29.4,15
USC00208972,"WHITMORE LAKE 1 NW, MI US",7/28/2015,0,,,31.1,15.6
USC00208972,"WHITMORE LAKE 1 NW, MI US",7/29/2015,0,,,31.1,16.1
USC00208972,"WHITMORE LAKE 1 NW, MI US",7/30/2015,50.8,,,31.1,16.1
USC00208972,"WHITMORE LAKE 1 NW, MI US",7/31/2015,0,,,27.8,15.6
USC00208972,"WHITMORE LAKE 1 NW, MI US",8/1/2015,0,0,0,28.3,13.9
USC00208972,"WHITMORE LAKE 1 NW, MI US",8/2/2015,0,0,0,27.2,17.8
USC00208972,"WHITMORE LAKE 1 NW, MI US",8/3/2015,29.2,0,0,30.6,16.1
USC00208972,"WHITMORE LAKE 1 NW, MI US",8/4/2015,0,0,0,25.6,12.8
USC00208972,"WHITMORE LAKE 1 NW, MI US",8/5/2015,0,0,0,25,12.2
USC00208972,"WHITMORE LAKE 1 NW, MI US",8/6/2015,0,0,0,24.4,12.2
USC00208972,"WHITMORE LAKE 1 NW, MI US",8/7/2015,0,0,0,24.4,11.7
USC00208972,"WHITMORE LAKE 1 NW, MI US",8/8/2015,0,0,0,25,11.7
USC00208972,"WHITMORE LAKE 1 NW, MI US",8/9/2015,0,0,0,22.2,17.2
USC00208972,"WHITMORE LAKE 1 NW, MI US",8/10/2015,0,0,0,26.7,17.8
USC00208972,"WHITMORE LAKE 1 NW, MI US",8/11/2015,14.7,0,0,23.9,16.1
USC00208972,"WHITMORE LAKE 1 NW, MI US",8/12/2015,0,0,0,25.6,12.8
USC00208972,"WHITMORE LAKE 1 NW, MI US",8/13/2015,0,,,23.3,12.8
USC00208972,"WHITMORE LAKE 1 NW, MI US",8/14/2015,0,,,27.8,14.4
USC00208972,"WHITMORE LAKE 1 NW, MI US",8/15/2015,1.5,,,28.9,16.1
USC00208972,"WHITMORE LAKE 1 NW, MI US",8/16/2015,0,,,29.4,17.2
USC00208972,"WHITMORE LAKE 1 NW, MI US",8/17/2015,0,,,30,18.9
USC00208972,"WHITMORE LAKE 1 NW, MI US",8/18/2015,1,,,29.4,17.2
USC00208972,"WHITMORE LAKE 1 NW, MI US",8/19/2015,2.3,,,28.3,17.2
USC00208972,"WHITMORE LAKE 1 NW, MI US",8/20/2015,18.5,,,28.9,16.1
USC00208972,"WHITMORE LAKE 1 NW, MI US",8/21/2015,0,,,21.7,11.7
USC00208972,"WHITMORE LAKE 1 NW, MI US",8/22/2015,0,,,25,11.7
USC00208972,"WHITMORE LAKE 1 NW, MI US",8/23/2015,0,,,26.1,12.2
USC00208972,"WHITMORE LAKE 1 NW, MI US",8/24/2015,1,,,26.7,10.6
USC00208972,"WHITMORE LAKE 1 NW, MI US",8/25/2015,0,,,22.2,10.6
USC00208972,"WHITMORE LAKE 1 NW, MI US",8/26/2015,0,,,17.2,12.2
USC00208972,"WHITMORE LAKE 1 NW, MI US",8/27/2015,0,,,17.8,9.4
USC00208972,"WHITMORE LAKE 1 NW, MI US",8/28/2015,0,,,18.3,8.3
USC00208972,"WHITMORE LAKE 1 NW, MI US",8/29/2015,0,,,23.9,8.3
USC00208972,"WHITMORE LAKE 1 NW, MI US",8/30/2015,0.8,,,21.7,17.8
USC00208972,"WHITMORE LAKE 1 NW, MI US",8/31/2015,0,,,27.2,15
USC00208972,"WHITMORE LAKE 1 NW, MI US",9/1/2015,0,,,27.2,15
USC00208972,"WHITMORE LAKE 1 NW, MI US",9/2/2015,0,,,31.1,15.6
USC00208972,"WHITMORE LAKE 1 NW, MI US",9/3/2015,0,,,31.1,18.3
USC00208972,"WHITMORE LAKE 1 NW, MI US",9/4/2015,14.7,,,30,18.3
USC00208972,"WHITMORE LAKE 1 NW, MI US",9/5/2015,0,,,27.2,17.8
USC00208972,"WHITMORE LAKE 1 NW, MI US",9/6/2015,0,,,25.6,16.7
USC00208972,"WHITMORE LAKE 1 NW, MI US",9/7/2015,0,,,31.7,17.8
USC00208972,"WHITMORE LAKE 1 NW, MI US",9/8/2015,0.8,,,31.7,20
USC00208972,"WHITMORE LAKE 1 NW, MI US",9/9/2015,0,,,31.1,18.9
USC00208972,"WHITMORE LAKE 1 NW, MI US",9/10/2015,0,,,24.4,10
USC00208972,"WHITMORE LAKE 1 NW, MI US",9/11/2015,0,,,25.6,10
USC00208972,"WHITMORE LAKE 1 NW, MI US",9/12/2015,1.3,,,17.8,7.8
USC00208972,"WHITMORE LAKE 1 NW, MI US",9/13/2015,0,,,17.8,6.1
USC00208972,"WHITMORE LAKE 1 NW, MI US",9/14/2015,0,,,18.9,6.1
USC00208972,"WHITMORE LAKE 1 NW, MI US",9/15/2015,0,,,24.4,6.1
USC00208972,"WHITMORE LAKE 1 NW, MI US",9/16/2015,0,,,27.8,10.6
USC00208972,"WHITMORE LAKE 1 NW, MI US",9/17/2015,0,,,27.8,10.6
USC00208972,"WHITMORE LAKE 1 NW, MI US",9/18/2015,0,,,28.3,11.1
USC00208972,"WHITMORE LAKE 1 NW, MI US",9/19/2015,7.9,,,26.1,16.1
USC00208972,"WHITMORE LAKE 1 NW, MI US",9/20/2015,3.8,,,20.6,6.1
USC00208972,"WHITMORE LAKE 1 NW, MI US",9/21/2015,0,,,20.6,6.7
USC00208972,"WHITMORE LAKE 1 NW, MI US",9/22/2015,0,,,22.2,6.7
USC00208972,"WHITMORE LAKE 1 NW, MI US",9/23/2015,0,,,24.4,6.1
USC00208972,"WHITMORE LAKE 1 NW, MI US",9/24/2015,0,,,25,5.6
USC00208972,"WHITMORE LAKE 1 NW, MI US",9/25/2015,0,,,25.6,9.4
USC00208972,"WHITMORE LAKE 1 NW, MI US",9/26/2015,0,,,25.6,12.2
USC00208972,"WHITMORE LAKE 1 NW, MI US",9/27/2015,0,,,23.3,13.3
USC00208972,"WHITMORE LAKE 1 NW, MI US",9/28/2015,0,,,24.4,15
USC00208972,"WHITMORE LAKE 1 NW, MI US",9/29/2015,0,,,25.6,16.7
USC00208972,"WHITMORE LAKE 1 NW, MI US",9/30/2015,0.8,,,22.2,7.2
USC00208972,"WHITMORE LAKE 1 NW, MI US",10/1/2015,0,,,17.8,4.4
USC00208972,"WHITMORE LAKE 1 NW, MI US",10/2/2015,0,,,15.6,5
USC00208972,"WHITMORE LAKE 1 NW, MI US",10/4/2015,2.5,,,9.4,6.7
USC00208972,"WHITMORE LAKE 1 NW, MI US",10/5/2015,0,,,14.4,9.4
USC00208972,"WHITMORE LAKE 1 NW, MI US",10/6/2015,0,,,22.2,11.7
USC00208972,"WHITMORE LAKE 1 NW, MI US",10/7/2015,0,,,18.3,10
USC00208972,"WHITMORE LAKE 1 NW, MI US",10/8/2015,0,,,22.2,6.7
USC00208972,"WHITMORE LAKE 1 NW, MI US",10/9/2015,3.3,,,23.9,6.1
USC00208972,"WHITMORE LAKE 1 NW, MI US",10/10/2015,0,,,14.4,2.8
USC00208972,"WHITMORE LAKE 1 NW, MI US",10/11/2015,0,,,18.3,5.6
USC00208972,"WHITMORE LAKE 1 NW, MI US",10/12/2015,0,,,24.4,11.1
USC00208972,"WHITMORE LAKE 1 NW, MI US",10/13/2015,0,,,23.9,10
USC00208972,"WHITMORE LAKE 1 NW, MI US",10/14/2015,0,,,13.3,7.8
USC00208972,"WHITMORE LAKE 1 NW, MI US",10/15/2015,0,,,13.9,2.8
USC00208972,"WHITMORE LAKE 1 NW, MI US",10/16/2015,0,,,15.6,2.2
USC00208972,"WHITMORE LAKE 1 NW, MI US",10/17/2015,0.5,,,12.2,-2.8
USC00208972,"WHITMORE LAKE 1 NW, MI US",10/18/2015,0,,,7.2,-2.8
USC00208972,"WHITMORE LAKE 1 NW, MI US",10/19/2015,0,,,10.6,-1.7
USC00208972,"WHITMORE LAKE 1 NW, MI US",10/20/2015,0,,,19.4,1.1
USC00208972,"WHITMORE LAKE 1 NW, MI US",10/21/2015,1,,,24.4,11.1
USC00208972,"WHITMORE LAKE 1 NW, MI US",10/22/2015,1,,,22.2,10.6
USC00208972,"WHITMORE LAKE 1 NW, MI US",10/23/2015,0,,,18.3,3.3
USC00208972,"WHITMORE LAKE 1 NW, MI US",10/24/2015,6.1,,,13.9,2.2
USC00208972,"WHITMORE LAKE 1 NW, MI US",10/25/2015,3.6,,,20,5
USC00208972,"WHITMORE LAKE 1 NW, MI US",10/26/2015,0,,,16.1,0.6
USC00208972,"WHITMORE LAKE 1 NW, MI US",10/27/2015,0,,,15.6,0
USC00208972,"WHITMORE LAKE 1 NW, MI US",10/28/2015,15.7,,,13.9,5
USC00208972,"WHITMORE LAKE 1 NW, MI US",10/29/2015,9.4,,,16.1,2.2
USC00208972,"WHITMORE LAKE 1 NW, MI US",10/30/2015,0.5,,,5.6,1.7
USC00208972,"WHITMORE LAKE 1 NW, MI US",10/31/2015,0,,,10,3.9
USC00208972,"WHITMORE LAKE 1 NW, MI US",11/1/2015,4.8,,,10,5
USC00208972,"WHITMORE LAKE 1 NW, MI US",11/3/2015,0,,,22.8,3.3
USC00208972,"WHITMORE LAKE 1 NW, MI US",11/4/2015,0,,,25,4.4
USC00208972,"WHITMORE LAKE 1 NW, MI US",11/5/2015,0,,,25.6,5
USC00208972,"WHITMORE LAKE 1 NW, MI US",11/6/2015,5.1,,,22.8,12.8
USC00208972,"WHITMORE LAKE 1 NW, MI US",11/7/2015,0,,,15.6,3.9
USC00208972,"WHITMORE LAKE 1 NW, MI US",11/8/2015,0,,,15.6,-3.9
USC00208972,"WHITMORE LAKE 1 NW, MI US",11/9/2015,0,,,11.1,-3.9
USC00208972,"WHITMORE LAKE 1 NW, MI US",11/10/2015,5.6,,,12.8,-3.9
USC00208972,"WHITMORE LAKE 1 NW, MI US",11/11/2015,1.8,,,8.3,-2.2
USC00208972,"WHITMORE LAKE 1 NW, MI US",11/12/2015,1,,,13.9,1.7
USC00208972,"WHITMORE LAKE 1 NW, MI US",11/13/2015,1.8,,,10.6,3.9
USC00208972,"WHITMORE LAKE 1 NW, MI US",11/16/2015,0,,,18.9,-0.6
USC00208972,"WHITMORE LAKE 1 NW, MI US",11/17/2015,0,,,18.9,-1.1
USC00208972,"WHITMORE LAKE 1 NW, MI US",11/18/2015,,,,15.6,
USC00208972,"WHITMORE LAKE 1 NW, MI US",11/19/2015,4.3,,,16.7,6.7
USC00208972,"WHITMORE LAKE 1 NW, MI US",11/20/2015,0,,,11.1,-1.7
USC00208972,"WHITMORE LAKE 1 NW, MI US",11/21/2015,0.3,5,0,7.2,-1.1
USC00208972,"WHITMORE LAKE 1 NW, MI US",11/22/2015,20.6,216,229,-0.6,-5.6
USC00208972,"WHITMORE LAKE 1 NW, MI US",11/23/2015,0,0,203,0,-10
USC00208972,"WHITMORE LAKE 1 NW, MI US",11/24/2015,0.3,3,,-0.6,-7.8
USC00208972,"WHITMORE LAKE 1 NW, MI US",11/25/2015,0,0,102,6.7,-6.7
USC00208972,"WHITMORE LAKE 1 NW, MI US",11/26/2015,3.3,,,11.1,-0.6
USC00208972,"WHITMORE LAKE 1 NW, MI US",11/27/2015,5.3,,0,15,7.8
USC00208972,"WHITMORE LAKE 1 NW, MI US",11/28/2015,7.4,,0,11.7,-0.6
USC00208972,"WHITMORE LAKE 1 NW, MI US",11/29/2015,0,,,1.7,-7.8
USC00208972,"WHITMORE LAKE 1 NW, MI US",11/30/2015,0,,,3.9,-5.6
USC00208972,"WHITMORE LAKE 1 NW, MI US",12/1/2015,0,,,7.2,-2.2
USC00208972,"WHITMORE LAKE 1 NW, MI US",12/2/2015,0.5,,,8.3,-4.4
USC00208972,"WHITMORE LAKE 1 NW, MI US",12/3/2015,2.5,,,3.9,-4.4
USC00208972,"WHITMORE LAKE 1 NW, MI US",12/4/2015,0,,,6.7,0
USC00208972,"WHITMORE LAKE 1 NW, MI US",12/5/2015,0,,,8.3,-4.4
USC00208972,"WHITMORE LAKE 1 NW, MI US",12/6/2015,0,,,6.1,-3.9
USC00208972,"WHITMORE LAKE 1 NW, MI US",12/7/2015,0,,,5.6,-5
USC00208972,"WHITMORE LAKE 1 NW, MI US",12/8/2015,0,,,8.3,-5
USC00208972,"WHITMORE LAKE 1 NW, MI US",12/9/2015,0,,,6.1,1.7
USC00208972,"WHITMORE LAKE 1 NW, MI US",12/10/2015,0,,,9.4,-0.6
USC00208972,"WHITMORE LAKE 1 NW, MI US",12/11/2015,0,,,12.2,3.3
USC00208972,"WHITMORE LAKE 1 NW, MI US",12/12/2015,0,,,11.7,3.9
USC00208972,"WHITMORE LAKE 1 NW, MI US",12/13/2015,0.3,,,15.6,8.3
USC00208972,"WHITMORE LAKE 1 NW, MI US",12/14/2015,0,,,15.6,13.3
USC00208972,"WHITMORE LAKE 1 NW, MI US",12/15/2015,2.8,,,14.4,5.6
USC00208972,"WHITMORE LAKE 1 NW, MI US",12/16/2015,0.3,,,14.4,3.3
USC00208972,"WHITMORE LAKE 1 NW, MI US",12/17/2015,0,,,8.9,0.6
USC00208972,"WHITMORE LAKE 1 NW, MI US",12/18/2015,0,,,1.7,-1.7
USC00208972,"WHITMORE LAKE 1 NW, MI US",12/19/2015,0.8,13,25,-1.1,-5.6
USC00208972,"WHITMORE LAKE 1 NW, MI US",12/20/2015,0,0,0,-1.7,-7.8
USC00208972,"WHITMORE LAKE 1 NW, MI US",12/21/2015,3.8,,,6.1,-5.6
USC00208972,"WHITMORE LAKE 1 NW, MI US",12/22/2015,9.4,,,9.4,2.8
USC00208972,"WHITMORE LAKE 1 NW, MI US",12/23/2015,0,,,9.4,1.1
USC00208972,"WHITMORE LAKE 1 NW, MI US",12/24/2015,9.7,,,15.6,3.9
USC00208972,"WHITMORE LAKE 1 NW, MI US",12/25/2015,0.3,,,7.2,0.6
USC00208972,"WHITMORE LAKE 1 NW, MI US",12/26/2015,0,,,7.8,-2.8
USC00208972,"WHITMORE LAKE 1 NW, MI US",12/27/2015,6.1,,,4.4,1.1
USC00208972,"WHITMORE LAKE 1 NW, MI US",12/28/2015,0,,,2.2,-2.8
USC00208972,"WHITMORE LAKE 1 NW, MI US",12/29/2015,15.7,,,3.9,-3.9
USC00208972,"WHITMORE LAKE 1 NW, MI US",12/30/2015,0,,,3.9,-0.6
USC00208972,"WHITMORE LAKE 1 NW, MI US",12/31/2015,0,0,0,-0.6,-2.2
USC00208972,"WHITMORE LAKE 1 NW, MI US",1/1/2016,0.3,0,0,-1.1,-5
USC00208972,"WHITMORE LAKE 1 NW, MI US",1/2/2016,0.5,0,0,-1.7,-5
USC00208972,"WHITMORE LAKE 1 NW, MI US",1/3/2016,0,0,0,1.7,-2.8
USC00208972,"WHITMORE LAKE 1 NW, MI US",1/4/2016,0,0,,0.6,-6.1
USC00208972,"WHITMORE LAKE 1 NW, MI US",1/5/2016,0,,,-3.9,-13.3
USC00208972,"WHITMORE LAKE 1 NW, MI US",1/6/2016,0,,,-1.7,-12.8
USC00208972,"WHITMORE LAKE 1 NW, MI US",1/7/2016,0,,,2.8,-10
USC00208972,"WHITMORE LAKE 1 NW, MI US",1/8/2016,0,,,6.7,-3.3
USC00208972,"WHITMORE LAKE 1 NW, MI US",1/9/2016,6.6,,,5.6,-1.1
USC00208972,"WHITMORE LAKE 1 NW, MI US",1/10/2016,11.2,36,25,8.9,-3.9
USC00208972,"WHITMORE LAKE 1 NW, MI US",1/11/2016,,51,76,-3.3,-13.3
USC00208972,"WHITMORE LAKE 1 NW, MI US",1/12/2016,2.5,64,127,-5.6,-13.3
USC00208972,"WHITMORE LAKE 1 NW, MI US",1/13/2016,,13,102,-6.7,-12.2
USC00208972,"WHITMORE LAKE 1 NW, MI US",1/14/2016,1,20,102,-6.1,-12.2
USC00208972,"WHITMORE LAKE 1 NW, MI US",1/15/2016,0,0,76,1.1,-6.7
USC00208972,"WHITMORE LAKE 1 NW, MI US",1/16/2016,3.6,,,5,-2.2
USC00208972,"WHITMORE LAKE 1 NW, MI US",1/17/2016,0.3,3,,-1.1,-10.6
USC00208972,"WHITMORE LAKE 1 NW, MI US",1/18/2016,0.3,3,,-10,-15
USC00208972,"WHITMORE LAKE 1 NW, MI US",1/19/2016,1.5,18,51,-9.4,-15.6
USC00208972,"WHITMORE LAKE 1 NW, MI US",1/20/2016,0,,25,-5.6,-15
USC00208972,"WHITMORE LAKE 1 NW, MI US",1/21/2016,0,0,25,-6.1,-15
USC00208972,"WHITMORE LAKE 1 NW, MI US",1/22/2016,0.5,8,25,-3.3,-11.7
USC00208972,"WHITMORE LAKE 1 NW, MI US",1/23/2016,0,0,25,-2.8,-10.6
USC00208972,"WHITMORE LAKE 1 NW, MI US",1/24/2016,0,0,25,-2.8,-10.6
USC00208972,"WHITMORE LAKE 1 NW, MI US",1/25/2016,0,0,0,2.2,-5.6
USC00208972,"WHITMORE LAKE 1 NW, MI US",1/26/2016,0.5,,,6.1,-3.9
USC00208972,"WHITMORE LAKE 1 NW, MI US",1/27/2016,1.3,10,,2.2,-2.8
USC00208972,"WHITMORE LAKE 1 NW, MI US",1/28/2016,0,0,0,-1.1,-4.4
USC00208972,"WHITMORE LAKE 1 NW, MI US",1/29/2016,0,5,0,1.1,-6.1
USC00208972,"WHITMORE LAKE 1 NW, MI US",1/30/2016,0,0,0,-1.7,-7.2
USC00208972,"WHITMORE LAKE 1 NW, MI US",1/31/2016,0,0,0,10,-3.9
USC00208972,"WHITMORE LAKE 1 NW, MI US",2/1/2016,1.3,0,0,9.4,-1.1
USC00208972,"WHITMORE LAKE 1 NW, MI US",2/2/2016,0,0,0,9.4,-6.1
USC00208972,"WHITMORE LAKE 1 NW, MI US",2/3/2016,4.8,0,0,11.1,-5.6
USC00208972,"WHITMORE LAKE 1 NW, MI US",2/4/2016,0,,,10.6,-2.2
USC00208972,"WHITMORE LAKE 1 NW, MI US",2/5/2016,0,0,0,-0.6,-8.9
USC00208972,"WHITMORE LAKE 1 NW, MI US",2/6/2016,1.3,8,,3.9,-8.3
USC00208972,"WHITMORE LAKE 1 NW, MI US",2/7/2016,0,,,3.9,-5.6
USC00208972,"WHITMORE LAKE 1 NW, MI US",2/8/2016,0,0,0,8.3,-1.1
USC00208972,"WHITMORE LAKE 1 NW, MI US",2/9/2016,2.3,33,25,4.4,-1.7
USC00208972,"WHITMORE LAKE 1 NW, MI US",2/10/2016,1,10,51,-1.7,-8.3
USC00208972,"WHITMORE LAKE 1 NW, MI US",2/11/2016,0,5,51,-5,-15.6
USC00208972,"WHITMORE LAKE 1 NW, MI US",2/12/2016,0,0,51,-5,-15
USC00208972,"WHITMORE LAKE 1 NW, MI US",2/13/2016,0.3,5,,-5,-18.9
USC00208972,"WHITMORE LAKE 1 NW, MI US",2/14/2016,0,,,-8.3,-22.8
USC00208972,"WHITMORE LAKE 1 NW, MI US",2/15/2016,0.5,3,,-7.2,-11.7
USC00208972,"WHITMORE LAKE 1 NW, MI US",2/16/2016,0,,,-2.8,-7.2
USC00208972,"WHITMORE LAKE 1 NW, MI US",2/17/2016,1.3,20,25,-2.2,-4.4
USC00208972,"WHITMORE LAKE 1 NW, MI US",2/18/2016,0,,,0,-17.8
USC00208972,"WHITMORE LAKE 1 NW, MI US",2/19/2016,0,,,0.6,-17.2
USC00208972,"WHITMORE LAKE 1 NW, MI US",2/20/2016,0,0,0,15.6,0.6
USC00208972,"WHITMORE LAKE 1 NW, MI US",2/21/2016,0,0,0,15,-1.7
USC00208972,"WHITMORE LAKE 1 NW, MI US",2/22/2016,0,0,0,5.6,-3.9
USC00208972,"WHITMORE LAKE 1 NW, MI US",2/23/2016,0,0,0,2.8,-7.2
USC00208972,"WHITMORE LAKE 1 NW, MI US",2/24/2016,0,0,0,5.6,
USC00208972,"WHITMORE LAKE 1 NW, MI US",2/25/2016,29.2,211,203,0,-2.2
USC00208972,"WHITMORE LAKE 1 NW, MI US",2/26/2016,3,20,229,2.8,-6.1
USC00208972,"WHITMORE LAKE 1 NW, MI US",2/27/2016,0,0,203,1.1,-6.1
USC00208972,"WHITMORE LAKE 1 NW, MI US",2/28/2016,0,0,0,8.3,-5.6
USC00208972,"WHITMORE LAKE 1 NW, MI US",2/29/2016,5.1,0,0,15.6,-1.1
USC00208972,"WHITMORE LAKE 1 NW, MI US",3/1/2016,1.5,23,25,7.8,-7.2
USC00208972,"WHITMORE LAKE 1 NW, MI US",3/2/2016,11.4,97,102,-2.2,-10
USC00208972,"WHITMORE LAKE 1 NW, MI US",3/3/2016,0,0,76,-2.2,-12.2
USC00208972,"WHITMORE LAKE 1 NW, MI US",3/4/2016,2.5,33,102,-1.7,-9.4
USC00208972,"WHITMORE LAKE 1 NW, MI US",3/5/2016,2,28,76,2.2,-7.8
USC00208972,"WHITMORE LAKE 1 NW, MI US",3/6/2016,0.8,10,76,0,-10
USC00208972,"WHITMORE LAKE 1 NW, MI US",3/7/2016,0,0,51,3.3,0
USC00208972,"WHITMORE LAKE 1 NW, MI US",3/8/2016,0,0,0,15.6,2.8
USC00208972,"WHITMORE LAKE 1 NW, MI US",3/9/2016,0,0,0,21.1,8.3
USC00208972,"WHITMORE LAKE 1 NW, MI US",3/10/2016,0,0,0,20.6,11.7
USC00208972,"WHITMORE LAKE 1 NW, MI US",3/11/2016,0.5,,0,11.7,0.6
USC00208972,"WHITMORE LAKE 1 NW, MI US",3/12/2016,0,0,0,12.2,-2.8
USC00208972,"WHITMORE LAKE 1 NW, MI US",3/13/2016,3.3,,,16.1,2.2
USC00208972,"WHITMORE LAKE 1 NW, MI US",3/14/2016,21.6,,,,
USC00208972,"WHITMORE LAKE 1 NW, MI US",3/15/2016,0,0,,15,6.7
USC00208972,"WHITMORE LAKE 1 NW, MI US",3/16/2016,1,,,13.3,6.1
USC00208972,"WHITMORE LAKE 1 NW, MI US",3/17/2016,1,,,14.4,5.6
USC00208972,"WHITMORE LAKE 1 NW, MI US",3/18/2016,0,0,,11.1,-3.3
USC00208972,"WHITMORE LAKE 1 NW, MI US",3/19/2016,0,0,,8.3,-4.4
USC00208972,"WHITMORE LAKE 1 NW, MI US",3/20/2016,0,0,,4.4,-5.6
USC00208972,"WHITMORE LAKE 1 NW, MI US",3/21/2016,0,0,,6.1,-3.9
USC00208972,"WHITMORE LAKE 1 NW, MI US",3/22/2016,0,0,,6.7,-2.8
USC00208972,"WHITMORE LAKE 1 NW, MI US",3/23/2016,0,0,,16.7,0
USC00208972,"WHITMORE LAKE 1 NW, MI US",3/24/2016,5.8,,,6.7,1.7
USC00208972,"WHITMORE LAKE 1 NW, MI US",3/25/2016,14.7,,,13.3,-3.3
USC00208972,"WHITMORE LAKE 1 NW, MI US",3/26/2016,0,0,,6.1,-3.9
USC00208972,"WHITMORE LAKE 1 NW, MI US",3/27/2016,0,0,,8.9,-1.1
USC00208972,"WHITMORE LAKE 1 NW, MI US",3/28/2016,14,,,20.6,5.6
USC00208972,"WHITMORE LAKE 1 NW, MI US",3/29/2016,0,0,,7.2,-2.2
USC00208972,"WHITMORE LAKE 1 NW, MI US",3/30/2016,0,0,,11.1,-2.2
USC00208972,"WHITMORE LAKE 1 NW, MI US",4/1/2016,6.4,,,16.7,4.4
USC00208972,"WHITMORE LAKE 1 NW, MI US",4/2/2016,0.5,,,10.6,-1.1
USC00208972,"WHITMORE LAKE 1 NW, MI US",4/3/2016,5.1,,,2.8,-8.3
USC00208972,"WHITMORE LAKE 1 NW, MI US",4/4/2016,1.3,,,8.9,-5.6
USC00208972,"WHITMORE LAKE 1 NW, MI US",4/5/2016,0,,,1.1,-9.4
USC00208972,"WHITMORE LAKE 1 NW, MI US",4/6/2016,0,,,4.4,-9.4
USC00208972,"WHITMORE LAKE 1 NW, MI US",4/7/2016,4.3,,,8.9,0.6
USC00208972,"WHITMORE LAKE 1 NW, MI US",4/8/2016,3.3,,,3.3,-3.9
USC00208972,"WHITMORE LAKE 1 NW, MI US",4/9/2016,0.3,,,4.4,-5
USC00208972,"WHITMORE LAKE 1 NW, MI US",4/10/2016,0.3,3,,0,-5
USC00208972,"WHITMORE LAKE 1 NW, MI US",4/11/2016,16,,,7.8,-3.9
USC00208972,"WHITMORE LAKE 1 NW, MI US",4/12/2016,0,,,14.4,-2.2
USC00208972,"WHITMORE LAKE 1 NW, MI US",4/13/2016,0,,,8.3,-1.7
USC00208972,"WHITMORE LAKE 1 NW, MI US",4/14/2016,0,,,10,-2.8
USC00208972,"WHITMORE LAKE 1 NW, MI US",4/15/2016,0,,,14.4,-2.8
USC00208972,"WHITMORE LAKE 1 NW, MI US",4/16/2016,0,,,20,-0.6
USC00208972,"WHITMORE LAKE 1 NW, MI US",4/17/2016,0,,,22.8,2.8
USC00208972,"WHITMORE LAKE 1 NW, MI US",4/18/2016,0,,,25.6,5.6
USC00208972,"WHITMORE LAKE 1 NW, MI US",4/19/2016,0,,,27.8,5.6
USC00208972,"WHITMORE LAKE 1 NW, MI US",4/20/2016,0,,,16.1,6.7
USC00208972,"WHITMORE LAKE 1 NW, MI US",4/21/2016,0,,,18.3,6.7
USC00208972,"WHITMORE LAKE 1 NW, MI US",4/22/2016,5.1,,,16.1,7.8
